"GWNoA","Year","n_rebels","n_conflicts","maxint","new.joiner","new.alliance","new.splinter","latentmean","mtnest","oil.fearon","oil.pc.exports","oilpc","ethfrac","relfrac","country_ethnic","country_excluded","pop","area","rgdppc","polity2","mediation","external_supporters","lootable","tot.resource.sites","BdBest","existing.support","cont_civil","latentmean_lag","lagged_rebels","oilpc_lag","oil.pc.exports_lag","lag_conflicts"
2,1950,1,1,1,NA,NA,NA,-1.4282364630246,23.9000015258789,0,NA,NA,0.356950104236603,0.595999956130981,6,5,155547.24,NA,12776.54,10,0,NA,1,103,NA,NA,0,NA,NA,NA,NA,NA
2,2001,1,1,2,0,0,1,0.959734610497776,NA,NA,1.89816080707816,7134.53974490889,NA,NA,6,5,285544.78,9161920,39814.91,10,0,1,1,103,1583,1,0,-1.4282364630246,1,NA,NA,1
2,2002,1,1,1,0,0,0,0.757485423758445,NA,NA,1.83749784511795,7475.83410882595,NA,NA,6,5,288467.31,9161920,39919.66,10,0,1,1,103,878,1,0,0.959734610497776,1,7134.53974490889,1.89816080707816,1
2,2003,1,1,1,0,0,0,0.578316022457743,NA,NA,2.08568552135832,8579.40192525553,NA,NA,6,5,291290.82,9161920,40472.02,10,0,0,1,103,54,0,0,0.757485423758445,1,7475.83410882595,1.83749784511795,1
2,2004,1,1,1,0,0,0,0.257170254340874,NA,NA,2.53212063368638,11601.9304350106,NA,NA,6,5,294063.12,9161920,41475.39,10,0,1,1,103,378,1,0,0.578316022457743,1,8579.40192525553,2.08568552135832,1
2,2005,1,1,1,0,0,0,0.156823855087127,NA,NA,3.27433586431444,14245.5156418517,NA,NA,6,5,296820.3,9161920,42329.65,10,0,1,1,103,108,1,0,0.257170254340874,1,11601.9304350106,2.53212063368638,1
2,2006,1,1,1,0,0,0,0.214640446507029,NA,NA,3.6956647419034,15003.1656771416,NA,NA,6,5,299564.47,9161920,43056.73,10,0,1,1,103,246,1,0,0.156823855087127,1,14245.5156418517,3.27433586431444,1
2,2007,1,1,1,0,0,0,0.333705715508739,NA,NA,3.95084622024185,15296.8938678589,NA,NA,6,5,302284.56,9161920,43499.89,10,0,1,1,103,174,1,0,0.214640446507029,1,15003.1656771416,3.6956647419034,1
2,2008,1,1,1,0,0,0,0.414806164788553,NA,NA,6.50615173993241,26159.0208206011,NA,NA,6,5,304989.06,9147420,42843.1,10,0,0,1,103,290,0,0,0.333705715508739,1,15296.8938678589,3.95084622024185,1
2,2009,1,1,1,0,0,0,0.428525346807651,NA,NA,5.782033658543,12960.8743484012,NA,NA,6,2,307686.73,9147420,40943.77,10,0,1,1,103,450,1,0,0.414806164788553,1,26159.0208206011,6.50615173993241,1
2,2010,1,1,1,0,0,0,0.468374817710221,NA,NA,7.17732035353597,17017.5761519396,NA,NA,6,2,310383.95,9147420,41627.15,10,0,0,1,103,313,0,0,0.428525346807651,1,12960.8743484012,5.782033658543,1
2,2011,1,1,1,0,0,0,0.459396329909376,NA,NA,10.0427223895573,22173.9967665893,NA,NA,6,2,313085.38,9147420,42140.19,10,0,0,1,103,203,0,0,0.468374817710221,1,17017.5761519396,7.17732035353597,1
2,2012,1,1,1,0,0,0,0.370840206738056,NA,NA,10.2660131159082,17305.1580294107,NA,NA,6,2,NA,9147420,NA,10,0,0,1,103,225,0,0,0.459396329909376,1,22173.9967665893,10.0427223895573,1
2,2013,1,1,1,0,0,0,0.372964835060103,NA,NA,10.9761680045297,21436.8943491892,NA,NA,6,2,NA,9147420,NA,10,0,0,1,103,38,0,0,0.370840206738056,1,17305.1580294107,10.2660131159082,1
2,2014,1,1,1,0,0,0,NA,NA,NA,11.1563736099247,19384.7710280246,NA,NA,NA,NA,NA,9147420,NA,10,0,0,1,103,103,0,0,0.372964835060103,1,21436.8943491892,10.9761680045297,1
2,2015,1,1,1,0,0,0,NA,NA,NA,8.17133468780365,2756.76076816995,NA,NA,NA,NA,NA,9147420,NA,10,0,0,1,103,64,0,0,NA,1,19384.7710280246,11.1563736099247,1
40,1953,1,1,1,NA,0,0,-0.13336346097533,4.44178438186646,0,NA,NA,0.0357236266136169,0.254999995231628,2,1,6129,NA,2629.32,-3,0,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA
40,1956,1,1,1,0,0,0,-0.450391129215857,4.44178438186646,0,NA,NA,0.0357236266136169,0.254999995231628,2,1,6513,NA,2968.37,-9,0,NA,1,5,NA,NA,NA,-0.13336346097533,1,NA,NA,1
40,1957,1,1,1,0,0,0,-0.623594654092389,4.44178438186646,0,NA,NA,0.0357236266136169,0.254999995231628,2,1,6641,NA,3329.55,-9,0,NA,1,5,NA,NA,NA,-0.450391129215857,1,NA,NA,1
40,1958,1,1,2,0,0,0,-0.858945753397798,4.44178438186646,0,NA,NA,0.0357236266136169,0.254999995231628,2,1,6763,NA,3270.05,-9,0,NA,1,5,NA,NA,NA,-0.623594654092389,1,NA,NA,1
40,1961,1,1,1,0,0,0,-1.49242472221344,4.44178438186646,0,NA,NA,0.0357236266136169,0.254999995231628,2,2,7134,107400,2836.9,-7,0,NA,1,5,NA,NA,NA,-0.858945753397798,1,NA,NA,1
41,1989,1,1,1,NA,0,0,-1.02337990811122,15.399998664856,0,NA,NA,0.0135912299156189,0.332799971103668,1,1,6346,27560,1353.28,-6,0,0,1,4,48,0,0,NA,NA,NA,NA,NA
41,1991,1,1,1,0,0,0,-1.42946986126283,15.399998664856,0,0.0110878667688324,0,0.0135912299156189,0.332799971103668,1,1,6625,27560,1367.25,-7,0,0,1,4,160,0,0,-1.02337990811122,1,NA,NA,1
41,2004,2,1,1,1,1,0,-0.823332398170845,NA,NA,NA,0,NA,NA,1,1,9257,27560,931.33,0,0,0,1,4,244,0,0,-1.42946986126283,1,0,0.0110878667688324,1
42,1965,1,1,1,NA,0,0,0.260757796116211,16.3999977111816,0,NA,NA,0.0369887948036194,0.0950000286102295,1,1,3882.31,48310,2430.32,0,1,NA,1,7,NA,NA,0,NA,NA,NA,NA,NA
52,1990,1,1,1,NA,0,0,0.597466078238596,0,1,67.0902996370152,69337.9276955091,0.558431506156921,0.772599995136261,2,0,1215.49,5130,12769.69,9,0,1,1,1,39,NA,NA,NA,NA,NA,NA,NA
70,1994,1,1,1,NA,0,0,-1.07536614340223,31.2000007629395,0,11.9031115143169,8850.04182194439,0.305108189582825,0.201799988746643,4,3,90691.33,1943950,10027.01,4,1,0,1,58,145,0,1,NA,NA,NA,NA,NA
70,1996,1,1,1,0,0,0,-1.09582071141425,31.2000007629395,0,11.9884085482583,13377.6931589366,0.305108189582825,0.201799988746643,4,3,93858.37,1943950,8872.39,4,0,0,1,58,37,0,0,-1.07536614340223,1,8850.04182194439,11.9031115143169,1
90,1949,1,1,1,1,0,0,-0.354407939138134,42.0999946594238,0,NA,NA,0.643684148788452,0.373600006103516,4,3,NA,NA,NA,5,0,NA,1,9,NA,0,0,NA,NA,NA,NA,NA
90,1954,1,1,1,0,0,0,-1.20264311097827,42.0999946594238,0,NA,NA,0.643684148788452,0.373600006103516,4,3,3493.97,NA,1987.59,-6,0,NA,1,9,NA,NA,0,-0.354407939138134,1,NA,NA,1
90,1963,1,1,1,0,1,0,-1.51327894496902,42.0999946594238,0,NA,NA,0.643684148788452,0.373600006103516,4,3,4663.45,107160,2228.46,-5,0,NA,1,9,NA,NA,0,-1.20264311097827,1,NA,NA,1
90,1965,1,1,1,0,0,0,-1.70371472144024,42.0999946594238,0,0.00347482337606261,NA,0.643684148788452,0.373600006103516,4,3,4911.05,107160,2275.67,-5,0,NA,1,9,NA,NA,0,-1.51327894496902,1,NA,NA,1
90,1966,1,1,1,0,0,0,-1.96800714177482,42.0999946594238,0,0.0300615441070228,NA,0.643684148788452,0.373600006103516,4,3,5011.56,107160,2349.13,3,0,NA,1,9,NA,NA,0,-1.70371472144024,1,NA,0.00347482337606261,1
90,1967,1,1,1,0,0,0,-2.04557232481523,42.0999946594238,0,0.0530066465619202,NA,0.643684148788452,0.373600006103516,4,3,5114.48,107160,2391.73,3,0,NA,1,9,NA,NA,0,-1.96800714177482,1,NA,0.0300615441070228,1
90,1968,1,1,1,0,0,0,-2.07747129988291,42.0999946594238,0,0.0376864653463327,NA,0.643684148788452,0.373600006103516,4,3,5220.73,107160,2537.21,3,0,NA,1,9,NA,NA,0,-2.04557232481523,1,NA,0.0530066465619202,1
90,1969,1,1,1,0,0,0,-2.09037391692353,42.0999946594238,0,0.0418196597546091,NA,0.643684148788452,0.373600006103516,4,3,5330.72,107160,2642.11,3,0,NA,1,9,NA,NA,0,-2.07747129988291,1,NA,0.0376864653463327,1
90,1970,2,1,1,1,0,0,-2.09594237210018,42.0999946594238,0,0.0325976368698241,NA,0.643684148788452,0.373600006103516,4,3,5447.69,107160,2745.88,1,0,NA,1,9,NA,0,0,-2.09037391692353,1,NA,0.0418196597546091,1
90,1971,2,1,1,0,0,0,-2.09760573173959,42.0999946594238,0,0.063436392533512,NA,0.643684148788452,0.373600006103516,4,3,5597.74,107160,2785.47,1,0,NA,1,9,NA,NA,0,-2.09594237210018,2,NA,0.0325976368698241,1
90,1972,2,1,1,0,0,0,-2.10016508766518,42.0999946594238,0,0.0268769132831581,NA,0.643684148788452,0.373600006103516,4,3,5752.39,107160,2924.09,1,0,NA,1,9,NA,NA,1,-2.09760573173959,2,NA,0.063436392533512,1
90,1973,2,1,1,0,0,0,-2.10200495854433,42.0999946594238,0,0.0335372244459057,NA,0.643684148788452,0.373600006103516,4,3,5910.2,107160,2919.08,1,0,NA,1,9,NA,NA,0,-2.10016508766518,2,NA,0.0268769132831581,1
90,1974,2,1,1,0,0,0,-2.10452686790921,42.0999946594238,0,0.0740595507618946,NA,0.643684148788452,0.373600006103516,4,3,6069.25,107160,2896.26,-3,0,NA,1,9,NA,NA,0,-2.10200495854433,2,NA,0.0335372244459057,1
90,1975,2,1,1,0,0,1,-2.11130732376122,42.0999946594238,0,0.0654188502838488,NA,0.643684148788452,0.373600006103516,4,3,6228.22,107160,2949.19,-3,0,0,1,9,NA,0,0,-2.10452686790921,2,NA,0.0740595507618946,1
90,1976,2,1,1,0,0,0,-2.12718946729314,42.0999946594238,0,0.045016415997064,9.95903481726539,0.643684148788452,0.373600006103516,4,3,6386.4,107160,3063.54,-3,0,0,1,9,NA,0,0,-2.11130732376122,2,NA,0.0654188502838488,1
90,1977,2,1,1,0,0,0,-2.14944644712956,42.0999946594238,0,0.0180486050555394,17.0784003439122,0.643684148788452,0.373600006103516,4,3,6544.42,107160,3255.93,-3,0,0,1,9,NA,0,0,-2.12718946729314,2,9.95903481726539,0.045016415997064,1
90,1978,2,1,1,0,0,0,-2.29412678630746,42.0999946594238,0,0.0290025888143323,58.8376894022463,0.643684148788452,0.373600006103516,4,3,6703.95,107160,3340.63,-5,0,0,1,9,NA,0,0,-2.14944644712956,2,17.0784003439122,0.0180486050555394,1
90,1979,3,1,1,1,0,0,-2.3657162470023,42.0999946594238,0,0.0319510435508404,334.609818500411,0.643684148788452,0.373600006103516,4,3,6867.41,107160,3437.72,-5,0,0,1,9,NA,0,1,-2.29412678630746,2,58.8376894022463,0.0290025888143323,1
90,1980,3,1,1,0,0,0,-2.47887930108589,42.0999946594238,0,1.0515820750751,569.144240872241,0.643684148788452,0.373600006103516,4,3,7036.48,107160,3489.41,-5,0,0,1,9,NA,0,1,-2.3657162470023,3,334.609818500411,0.0319510435508404,1
90,1981,4,1,1,0,0,0,-2.52160327932483,42.0999946594238,0,1.9573800468765,484.611745378945,0.643684148788452,0.373600006103516,4,3,7211.94,107160,3480.25,-5,0,0,1,9,NA,0,1,-2.47887930108589,3,569.144240872241,1.0515820750751,1
90,1982,1,1,1,0,1,0,-2.48871918886844,42.0999946594238,0,3.0718004444457,328.14455713318,0.643684148788452,0.373600006103516,4,3,7393.13,107160,3361.25,-7,0,0,1,9,NA,0,1,-2.52160327932483,4,484.611745378945,1.9573800468765,1
90,1983,1,1,1,0,0,0,-2.39566708426381,42.0999946594238,0,6.01188831594452,485.619432912158,0.643684148788452,0.373600006103516,4,3,7578.63,107160,3240.12,-7,0,0,1,9,NA,0,1,-2.48871918886844,1,328.14455713318,3.0718004444457,1
90,1984,1,1,1,0,0,0,-2.33206846998872,42.0999946594238,0,2.39496273567712,309.116841209327,0.643684148788452,0.373600006103516,4,3,7766.29,107160,3181.4,-6,0,0,1,9,NA,0,1,-2.39566708426381,1,485.619432912158,6.01188831594452,1
90,1985,1,1,1,0,0,0,-2.0816249354655,42.0999946594238,0,1.68672294498637,186.579621107968,0.643684148788452,0.373600006103516,4,3,7954.68,107160,3059.93,-1,0,0,1,9,NA,0,1,-2.33206846998872,1,309.116841209327,2.39496273567712,1
90,1986,1,1,1,0,0,0,-1.88075376923251,42.0999946594238,0,2.75346705481944,100.81575899818,0.643684148788452,0.373600006103516,4,3,8143.36,107160,3125.6,3,0,0,1,9,NA,0,1,-2.0816249354655,1,186.579621107968,1.68672294498637,1
90,1987,1,1,1,0,0,0,-1.69177950255495,42.0999946594238,0,1.81796809590318,135.433714815534,0.643684148788452,0.373600006103516,4,3,8333.12,107160,3122.88,3,1,0,1,9,NA,0,1,-1.88075376923251,1,100.81575899818,2.75346705481944,1
90,1988,1,1,1,0,0,0,-1.77244403222204,42.0999946594238,0,1.22226476183398,92.2288890034655,0.643684148788452,0.373600006103516,4,3,8525.21,107160,3036.84,3,0,0,1,9,NA,0,1,-1.69177950255495,1,135.433714815534,1.81796809590318,1
90,1989,1,1,1,0,0,0,-1.87742045286306,42.0999946594238,0,1.63174238087296,163.661764467538,0.643684148788452,0.373600006103516,4,3,8721.43,107160,3162.13,3,0,0,1,9,82,0,1,-1.77244403222204,1,92.2288890034655,1.22226476183398,1
90,1990,1,1,1,0,0,0,-1.98971044724122,42.0999946594238,0,2.14233673058111,241.17958628252,0.643684148788452,0.373600006103516,4,3,8923.13,107160,3229.7,3,1,0,1,9,83,0,1,-1.87742045286306,1,163.661764467538,1.63174238087296,1
90,1991,1,1,1,0,0,0,-1.6408543534878,42.0999946594238,0,2.03472808263269,128.807220153022,0.643684148788452,0.373600006103516,4,3,9131.09,107160,3310.27,3,1,0,1,9,72,0,1,-1.98971044724122,1,241.17958628252,2.14233673058111,1
90,1992,1,1,1,0,0,0,-1.44192299946758,42.0999946594238,0,1.98303404643912,188.35328065173,0.643684148788452,0.373600006103516,4,3,9345.13,107160,3300.48,3,1,0,1,9,67,0,0,-1.6408543534878,1,128.807220153022,2.03472808263269,1
90,1993,1,1,1,0,0,0,-1.3355343561606,42.0999946594238,0,2.04906558990314,216.198329447916,0.643684148788452,0.373600006103516,4,3,9564.57,107160,3398.34,3,1,0,1,9,58,0,0,-1.44192299946758,1,188.35328065173,1.98303404643912,1
90,1994,1,1,1,0,0,0,-1.46195425243534,42.0999946594238,0,1.84991789809584,229.735705318044,0.643684148788452,0.373600006103516,4,3,9788.28,107160,3427.77,3,1,0,1,9,37,0,1,-1.3355343561606,1,216.198329447916,2.04906558990314,1
90,1995,1,1,1,0,0,0,-1.3830417865626,42.0999946594238,0,2.05059394162481,286.366062770254,0.643684148788452,0.373600006103516,4,3,10015.67,107160,3533.56,3,1,0,1,9,27,0,0,-1.46195425243534,1,229.735705318044,1.84991789809584,1
92,1972,1,1,1,1,0,0,-1.3399571314535,10.3000001907349,0,0.579131437899182,0,0.165918707847595,0.240800023078918,2,1,3937.76,20850,548.34,-1,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
92,1979,2,1,1,1,0,0,-1.96718915921306,10.3000001907349,0,0.844280406194432,0,0.165918707847595,0.240800023078918,2,1,4578.92,20720,597.47,-4,0,1,NA,NA,NA,0,1,-1.3399571314535,1,0,0.579131437899182,1
92,1980,1,1,1,0,1,0,-2.33429693860067,10.3000001907349,0,2.79767420859042,0,0.165918707847595,0.240800023078918,2,1,4656.26,20720,547.52,-2,0,1,NA,NA,NA,1,1,-1.96718915921306,2,0,0.844280406194432,1
92,1981,1,1,2,0,0,0,-2.48615616476651,10.3000001907349,0,4.33640942342963,0,0.165918707847595,0.240800023078918,2,1,4729.47,20720,495.1,0,0,1,NA,NA,NA,1,1,-2.33429693860067,1,0,2.79767420859042,1
92,1982,1,1,2,0,0,0,-2.52458129177535,10.3000001907349,0,3.05200272252675,0,0.165918707847595,0.240800023078918,2,1,4798.92,20720,484.79,2,0,1,NA,NA,NA,1,1,-2.48615616476651,1,0,4.33640942342963,1
92,1983,1,1,2,0,0,0,-2.46999218604666,10.3000001907349,0,2.63785573870549,0,0.165918707847595,0.240800023078918,2,1,4865.61,20720,476.51,4,0,1,NA,NA,NA,1,1,-2.52458129177535,1,0,3.05200272252675,1
92,1984,1,1,2,0,0,0,-2.39375320357056,10.3000001907349,0,2.69873456632106,0,0.165918707847595,0.240800023078918,2,1,4930.89,20720,479,6,1,1,NA,NA,NA,1,1,-2.46999218604666,1,0,2.63785573870549,1
92,1985,1,1,2,0,0,0,-2.20462275717654,10.3000001907349,0,2.51404092758215,0,0.165918707847595,0.240800023078918,2,1,4995.89,20720,482.56,6,0,1,NA,NA,NA,1,1,-2.39375320357056,1,0,2.69873456632106,1
92,1986,1,1,2,0,0,0,-2.15063033625553,10.3000001907349,0,1.08999617927698,0,0.165918707847595,0.240800023078918,2,1,5060.31,20720,513.16,6,1,1,NA,NA,NA,1,1,-2.20462275717654,1,0,2.51404092758215,1
92,1987,1,1,2,0,0,0,-2.04975615783111,10.3000001907349,0,1.28411444406028,0,0.165918707847595,0.240800023078918,2,1,5124.24,20720,483.94,6,1,1,NA,NA,NA,1,1,-2.15063033625553,1,0,1.08999617927698,1
92,1988,1,1,2,0,0,0,-2.05893311304154,10.3000001907349,0,0.643597765883901,0,0.165918707847595,0.240800023078918,2,1,5189.56,20720,475.1,6,1,1,NA,NA,NA,1,1,-2.04975615783111,1,0,1.28411444406028,1
92,1989,1,1,2,0,0,0,-1.89263226812442,10.3000001907349,0,1.44329678629622,0,0.165918707847595,0.240800023078918,2,1,5258.65,20720,440.07,6,0,1,NA,NA,4925,1,1,-2.05893311304154,1,0,0.643597765883901,1
92,1990,1,1,1,0,0,0,-1.53482353600537,10.3000001907349,0,1.50973541630503,0,0.165918707847595,0.240800023078918,2,1,5332.84,20720,370.22,6,1,1,NA,NA,848,1,1,-1.89263226812442,1,0,1.44329678629622,1
92,1991,1,1,1,0,0,0,-1.27494684659232,10.3000001907349,0,0.530727173334262,0,0.165918707847595,0.240800023078918,2,1,5413.27,20720,339.84,7,1,1,NA,NA,88,1,1,-1.53482353600537,1,0,1.50973541630503,1
93,1977,1,1,1,1,0,0,-1.21808378404376,9.30000114440918,0,0.190273338784298,0,0.179328680038452,0.254999995231628,4,3,2573,120340,4480.1,-8,0,0,1,10,NA,0,0,NA,NA,NA,NA,NA
93,1978,1,1,2,0,0,0,-1.40753406108012,9.30000114440918,0,0.176736970013002,0,0.179328680038452,0.254999995231628,4,3,2647,120340,3990.07,-8,0,1,1,10,NA,1,0,-1.21808378404376,1,0,0.190273338784298,1
93,1979,1,1,2,0,0,0,-1.65811066642839,9.30000114440918,0,0.846944183989122,0,0.179328680038452,0.254999995231628,4,3,2723,120340,2769.85,0,0,1,1,10,NA,1,0,-1.40753406108012,1,0,0.176736970013002,1
93,1982,1,1,1,NA,0,0,-1.5586851084756,9.30000114440918,0,1.26715277131102,0,0.179328680038452,0.254999995231628,4,3,2969,120340,2984.03,-5,0,1,1,10,NA,NA,0,-1.65811066642839,1,0,0.846944183989122,1
93,1983,1,1,2,0,0,0,-1.60748115522256,9.30000114440918,0,0.0471958940192545,0,0.179328680038452,0.254999995231628,4,3,3056,120340,3113.84,-5,0,1,1,10,NA,1,0,-1.5586851084756,1,0,1.26715277131102,1
93,1984,1,1,2,0,0,0,-1.56869724602295,9.30000114440918,0,0.0152592386362019,0,0.179328680038452,0.254999995231628,4,3,3143,120340,3065.16,-1,0,1,1,10,NA,1,0,-1.60748115522256,1,0,0.0471958940192545,1
93,1985,1,1,2,0,0,0,-1.7562194848337,9.30000114440918,0,0.0567823580934807,0,0.179328680038452,0.254999995231628,4,3,3229,120340,2904.52,-1,0,1,1,10,NA,1,0,-1.56869724602295,1,0,0.0152592386362019,1
93,1986,1,1,2,0,0,0,-1.65820272477155,9.30000114440918,0,0.000244904563603017,0,0.179328680038452,0.254999995231628,4,3,3314,120340,2805.54,-1,0,1,1,10,NA,1,0,-1.7562194848337,1,0,0.0567823580934807,1
93,1987,1,1,2,0,0,0,-1.53072942180514,9.30000114440918,0,NA,0,0.179328680038452,0.254999995231628,4,3,3401,120340,2789.32,-1,0,1,1,10,NA,1,0,-1.65820272477155,1,0,0.000244904563603017,1
93,1988,1,1,2,0,0,0,-1.46878507054689,9.30000114440918,0,0.0506996111774391,0,0.179328680038452,0.254999995231628,4,3,3489,120340,2320.37,-1,1,1,1,10,NA,1,0,-1.53072942180514,1,0,NA,1
93,1989,1,1,1,0,0,0,-1.30759568205347,9.30000114440918,0,1.77122236404608,0,0.179328680038452,0.254999995231628,4,3,3580,120340,2148.37,-1,1,1,1,10,526,1,0,-1.46878507054689,1,0,0.0506996111774391,1
93,1990,1,1,1,0,0,0,-0.936306663713262,9.30000114440918,0,0.288651851816179,0,0.179328680038452,0.254999995231628,4,3,3676,120340,2099.7,6,0,1,1,10,39,1,0,-1.30759568205347,1,0,1.77122236404608,1
94,1948,1,1,2,NA,0,0,NA,22.2000026702881,0,NA,NA,0.071090042591095,0.257799983024597,3,2,NA,NA,NA,10,1,NA,1,4,NA,NA,0,NA,NA,NA,NA,NA
95,1989,1,1,1,NA,0,0,-0.854196949945849,11.9999990463257,0,0.129615431582872,0,0.260851562023163,0.254999995231628,5,4,2366.93,74340,5577.5,8,0,1,1,31,77,NA,1,NA,NA,NA,NA,NA
100,1964,1,1,1,NA,0,0,-1.44132476924553,37.0999984741211,0,15.1229754635789,NA,0.0601527094841003,0.180000007152557,3,2,18005.71,1109500,3745.13,7,0,NA,1,53,NA,NA,0,NA,NA,NA,NA,NA
100,1965,1,1,1,0,0,0,-1.4422096555658,37.0999984741211,0,17.8211047263967,NA,0.0601527094841003,0.180000007152557,3,2,18559.3,1109500,3642.31,7,0,NA,1,53,NA,NA,1,-1.44132476924553,1,NA,15.1229754635789,1
100,1966,2,1,1,1,0,0,-1.44098019754599,37.0999984741211,0,16.0323965251972,NA,0.0601527094841003,0.180000007152557,3,2,19112.27,1109500,3736.91,7,0,NA,1,53,NA,0,0,-1.4422096555658,1,NA,17.8211047263967,1
100,1967,1,1,1,0,0,0,-1.44186889947633,37.0999984741211,0,14.6472634224555,NA,0.0601527094841003,0.180000007152557,3,2,19671.94,1109500,3763.38,7,0,NA,1,53,NA,NA,0,-1.44098019754599,2,NA,16.0323965251972,1
100,1968,1,1,1,0,0,0,-1.44175783752543,37.0999984741211,0,9.09278922851455,NA,0.0601527094841003,0.180000007152557,3,2,20226.98,1109500,3905.75,7,0,NA,1,53,NA,NA,0,-1.44186889947633,1,NA,14.6472634224555,1
100,1969,1,1,1,0,0,0,-1.43903501214337,37.0999984741211,0,12.7735924292945,NA,0.0601527094841003,0.180000007152557,3,2,20771.9,1109500,4066.98,7,0,NA,1,53,NA,NA,0,-1.44175783752543,1,NA,9.09278922851455,1
100,1970,1,1,1,0,0,0,-1.43529835621651,37.0999984741211,0,10.0584173055166,0.114998475100792,0.0601527094841003,0.180000007152557,3,2,21329.81,1109500,4284.56,7,0,NA,1,53,NA,NA,0,-1.43903501214337,1,NA,12.7735924292945,1
100,1971,1,1,1,0,0,0,-1.42775641078873,37.0999984741211,0,10.1819163197839,0.469174576341913,0.0601527094841003,0.180000007152557,3,2,21861.69,1109500,4617.98,7,0,NA,1,53,NA,NA,0,-1.43529835621651,1,0.114998475100792,10.0584173055166,1
100,1972,1,1,1,0,0,0,-1.41368485928051,37.0999984741211,0,7.56453680421937,0.457917288032055,0.0601527094841003,0.180000007152557,3,2,22381.89,1109500,4954.18,7,0,NA,1,53,NA,NA,0,-1.42775641078873,1,0.469174576341913,10.1819163197839,1
100,1973,1,1,1,0,0,0,-1.38534492906844,37.0999984741211,0,5.26724656749351,3.96505513893986,0.0601527094841003,0.180000007152557,3,2,22898.14,1109500,5307.67,7,0,NA,1,53,NA,NA,0,-1.41368485928051,1,0.457917288032055,7.56453680421937,1
100,1974,1,1,1,0,0,0,-1.33441896297943,37.0999984741211,0,8.27558380386749,1299.28585275944,0.0601527094841003,0.180000007152557,3,2,23421.64,1109500,5544.31,8,0,NA,1,53,NA,NA,0,-1.38534492906844,1,3.96505513893986,5.26724656749351,1
100,1975,1,1,1,0,0,0,-1.23594738843231,37.0999984741211,0,7.209939854571,1148.48538202748,0.0601527094841003,0.180000007152557,3,2,23960.61,1109500,5762.28,8,0,0,1,53,NA,0,0,-1.33441896297943,1,1299.28585275944,8.27558380386749,1
100,1976,1,1,1,0,0,0,-1.05117874130611,37.0999984741211,0,4.0707605431576,1215.32924654245,0.0601527094841003,0.180000007152557,3,2,24517.31,1109500,6026.83,8,0,0,1,53,NA,0,0,-1.23594738843231,1,1148.48538202748,7.209939854571,1
100,1977,1,1,1,0,0,0,-1.06458453068621,37.0999984741211,0,3.92319924617463,986.415240802627,0.0601527094841003,0.180000007152557,3,2,25089.51,1109500,6178.48,8,0,0,1,53,NA,0,0,-1.05117874130611,1,1215.32924654245,4.0707605431576,1
100,1978,2,1,1,0,1,0,-1.19367275933178,37.0999984741211,0,4.309938455958,904.794568199462,0.0601527094841003,0.180000007152557,3,2,25675.36,1109500,6491.38,8,0,0,1,53,NA,0,0,-1.06458453068621,1,986.415240802627,3.92319924617463,1
100,1979,2,1,1,0,0,0,-1.44717080523693,37.0999984741211,0,3.99277809760583,2853.44181214864,0.0601527094841003,0.180000007152557,3,2,26271.4,1109500,6557.37,8,0,0,1,53,NA,0,0,-1.19367275933178,2,904.794568199462,4.309938455958,1
100,1980,1,1,1,0,0,0,-1.52012126946562,37.0999984741211,0,2.84811271424912,3692.01620358696,0.0601527094841003,0.180000007152557,3,2,26874.91,1109500,6696.57,8,0,0,1,53,NA,0,0,-1.44717080523693,2,2853.44181214864,3.99277809760583,1
100,1981,2,1,1,0,0,0,-1.59103202422185,37.0999984741211,0,1.54724061926518,3181.19894444515,0.0601527094841003,0.180000007152557,3,2,27485.68,1109500,6553.63,8,0,0,1,53,NA,0,0,-1.52012126946562,1,3692.01620358696,2.84811271424912,1
100,1982,2,1,1,0,0,0,-1.59043065678887,37.0999984741211,0,7.44796547824489,1900.81718977553,0.0601527094841003,0.180000007152557,3,2,28104.25,1109500,6429.57,8,0,0,1,53,NA,0,2,-1.59103202422185,2,3181.19894444515,1.54724061926518,1
100,1983,2,1,1,0,0,0,-1.60260268971614,37.0999984741211,0,14.6539503043317,2742.08791202973,0.0601527094841003,0.180000007152557,3,2,28729.37,1109500,6227.02,8,0,0,1,53,NA,0,1,-1.59043065678887,2,1900.81718977553,7.44796547824489,1
100,1984,4,1,1,1,0,0,-1.56446617499757,37.0999984741211,0,14.8671728425286,2796.00125780476,0.0601527094841003,0.180000007152557,3,2,29359.54,1109500,6184.81,8,0,0,1,53,NA,0,1,-1.60260268971614,2,2742.08791202973,14.6539503043317,1
100,1985,3,1,1,0,0,0,-1.54510083772809,37.0999984741211,0,16.2812150709342,2817.93368760013,0.0601527094841003,0.180000007152557,3,2,29993.54,1109500,6050.33,8,0,2,1,53,NA,1,1,-1.56446617499757,4,2796.00125780476,14.8671728425286,1
100,1986,3,1,1,0,0,0,-1.62351821174851,37.0999984741211,0,13.0194028266415,1601.02611015094,0.0601527094841003,0.180000007152557,3,2,30630.75,1109500,6317.63,8,0,2,1,53,NA,1,1,-1.54510083772809,3,2817.93368760013,16.2812150709342,1
